"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
1,18.2306303685712,83.0612517522222,148.005200615148,469.325208256736,682.171438047784,10000,0.395468056504202,0.00322582954321093,1.90754446402586,0.000206681249058751,0.000828888565207286,0.0553117594945699,1.68317041778289e-07,1,682,0.0333760389805477
1,4.03498945514454,18.2113968422385,18.5100633621881,1894.87305317658,2735.1288781959,10000,2.9028863363685,61.2279368493064,0.759075082989105,1.4369494029522,0.0985004940281667,0.231995621428709,2.4696598943092e-06,1,2734,0.00474550237408623
1,3.35488220309871,206.858123384081,404.130917405555,611.62845697038,2351.21945994148,10000,0.334082707600749,10.0281914106014,0.00361204180309739,480.039828912237,0.301789274712059,0.051873176097755,3.73654172311948e-05,1,404,0.0264795197919907
1,4.92066116140045,14.9939476716183,1884.88821659503,3711.0378398752,7693.96434198441,10000,0.665849494857263,11.8927809173022,0.340720896074707,0.019920564948065,0.0960973328764643,0.00154099340214635,8.63374413694066e-08,1,3710,0.00542886570973098
1,2.93922341605437,6.57552113050721,10.05890458477,1956.47047290249,4726.29836201178,10000,0.282135348959878,4.54796025152098,0.914640897533712,0.219935034868852,0.00573922429618485,0.304425266294448,1.68090552974154e-07,1,4725,0.00707065377371839
1,1.36478572186616,1.83435334764159,20.9280072900236,2048.48065502882,3045.0126611138,10000,9.85127058082865,7744.10030680337,0.0969806480258506,0.0238646360080546,0.000506984071695004,2.55891439942082,3.71315533972674e-09,1,3045,0.033637735595509
1,1.34069724921426,169.989000190695,1974.29149114924,2885.12612852374,5423.19050004498,10000,0.447748364810452,1.98712991931672,0.0386512169650007,0.0132083955298477,0.0574009596831976,0.00284407168561037,2.03533137116387e-05,1,2885,0.0114099490203147
1,7.85069801792034,17.346007142274,33.8403303492744,2016.09503716871,2218.66356157356,10000,2.11008745265952,18.0016868769163,0.561179155419548,0.641073545828543,0.0542307543159696,0.130794731529802,2.09129786493601e-05,1,2218,0.00538375756739504
1,1.14816461658965,167.925908386417,383.273366158649,3044.45931719045,7801.11747344935,10000,0.904029437500368,5.42719168807878,0.0729193830902456,0.00374739250132506,740.497358018235,105.689807144279,5.58688083334599e-08,1,2300,0.014450981946481
1,1.51769243522491,4.683303258059,7.39647580987225,1959.29141542606,5305.09751079918,10000,0.0194837275334839,21.2182056509158,2.56324318297168,0.0216545083010263,0.000407927363216199,0.0475460593269899,1.81773515537776e-08,1,5304,0.00740497726417016
1,5.35317538841683,22.5525179636865,96.0901222828316,439.104704820077,9517.29416711873,10000,0.00146283502493747,23.1433223271048,0.0319315273835783,0.0223563433808432,0.00299162155011523,0.0582126476548426,8.6079586398711e-07,2,9511,0.0183491967361135
1,10.3265657395596,134.218434090802,190.860483725989,1058.5615973858,1555.98066687232,10000,0.0688700834563798,16.4679722547019,1.92055150549475e-05,0.720002339487909,0.211943164312265,144343.884891816,2.79126433219106e-08,1,2000,0.0449320367670911
1,2.44567182406456,5.54758946382024,5.6238429463877,2035.86411494988,3244.66639912724,10000,0.000455632442018485,0.623951902320634,0.00183398333230022,0.000619884333838247,7.0882570430968e-06,0.00356848701565331,0.000944471311932371,1,3300,0.00847920717422336
1,1.62697924012106,2.60364349584001,13.8046413527086,23.6042318966307,57.4231965672554,10000,0.962903126033499,4.62153920330931,24.1229188259883,116.582269159789,0.762708822056457,10.5525725039578,4.43850940169211e-10,2,56,0.0965084283477388
1,25.0120028041544,1126.34265945872,1432.72888312338,1557.47963196455,2254.15484065638,10000,289.911012583459,19.9035117835635,5.31661901665604,0.171512319850982,0.922119457103741,5.06090746491926,3.65846908714896e-06,1,2253,0.0109360685789124
1,1.65724929174617,4.8527442711083,2058.63802153151,2951.83423451914,4090.21977909163,10000,0.000558635589136551,0.346811799240674,0.00110153122429096,5.63467112954758e-06,0.909302630871618,0.0132847955152568,6.45319060104143e-09,1,2990,0.0117285851830485
1,1.32471607360454,2053.10500342361,2902.18961561126,4422.09305823446,4470.70581655892,10000,9.92025808905669,43.7854667147806,0.119297691919961,125.301748770703,0.172092230664283,0.31375350762325,4.20207092152502e-09,1,2902,0.0127278236095791
1,37.4876014131189,37.6143513758411,94.1939195624245,1318.52538044529,1357.45472761863,10000,4.18676351503906,0.0947744587016485,192.553713499232,0.0526584270465371,0.00894012181545814,1.19557177545613,2.53444295797223e-07,1,1358,0.0284817556521972
1,9.04609103369835,13.7020973479537,21.0372121394881,458.567841253439,6673.1318387728,10000,0.184123989088808,99.6896045688798,0.0153558498297156,0.285380964749224,0.00431862229842995,0.19020436235341,1.08616913644635e-07,1,6671,0.0101072294768622
1,61.045686261482,66.7167484922344,318.171366377312,813.079096388178,2632.14014783023,10000,0.604014829179291,0.0360447334368576,0.145781587515981,0.000446776790919917,5.80434810546736,2381.14595941966,5.50533427864686e-09,1,2000,0.0253925436934111
1,9.78152728820487,25.8661246891373,77.1236242591556,1822.1822150321,7686.3111817481,10000,910.211379573112,0.115662866938645,0.797071760907976,0.139720875620912,0.0129043912352239,0.532202034633876,9.77620440901739e-09,1,7683,0.028108017389624
1,87.3511335801684,88.0675458861591,163.000306812602,1495.81778938436,2551.42075583437,10000,0.213725175359597,0.0156953162607762,9220180.49966359,9.34969056251457e-06,4908.69607048811,150.188705663428,6.62748795584885e-06,1,2000,0.0381157307491597
1,2.95033713145864,101.0010952203,146.780646208079,229.21611917163,744.120451532273,10000,0.00200365061027627,147.707739213142,0.145325323717155,0.612439342565035,1.23470315941641,0.00338088080793003,3.72775131650221e-07,2,228,0.0401248523446492
1,3.71801157412979,106.055482539946,531.655059010275,1653.63649283383,1815.02410542867,10000,5381941.7026536,0.203345623642578,0.0305889227063623,0.0302018085286025,0.00475639855137228,0.00117429015932364,1.30341367366985e-06,1,1900,0.0142047970483473
1,699.735403641024,1065.17213794147,1814.05456090187,3118.89804330511,3852.47718869351,10000,0.00427332353456095,0.000107575194645769,0.000151346165491392,1.90321554921285e-06,0.0689337980206169,8.57996215310627,6.70085076757587e-08,1,3900,0.0163076930003191
1,10.7841208341602,19.7003466469879,776.128404916096,2032.39731607659,2647.4670333607,10000,0.188155795498633,0.678912367479374,0.0399309253704285,0.0173433383941191,0.00023533646474693,377.410557556453,6.62816470247517e-05,1,2700,0.00189767085644913
1,3.85718294979547,24.6601510631191,964.355140569062,1406.68163319849,9569.22821926131,10000,0.106129991636877,2.23124504071035,0.0293052704398125,0.0123247597904945,0.000265928165098828,5.89004167492701,1.39236810846459e-05,1,9500,0.000168407506088591
1,2.13356351867872,11.8739103302164,999.765825643879,1563.84059649368,5464.94494469721,10000,0.935181483643756,458.415732386428,0.478595125273295,0.0993607874439055,0.00456024202532808,1.51539506697939,0.00012903087403583,1,5464,0.00140962323944
1,2.97731450399952,33.3252803149649,724.947577568044,1749.7573616541,3617.28149322965,10000,0.308284056437327,3.58657376417098,0.0679261889652227,0.0415215699533395,0.00225145407502775,0.0839798162034329,1.05726434264174e-08,1,3616,0.000199085376629162
1,1.04347483921209,1563.61756329296,5040.32505678799,5205.43062799904,8634.65522852951,10000,0.00445648453117712,0.0201905071411542,7.33986103549009e-05,5.77633444798812,0.704005476805411,113.673484198244,0.000331078481238386,1,2100,0.0126571256027115
1,7.61877974533227,1155.29649307877,1191.3139112815,2561.20708038099,8840.45338680131,10000,254.660372943357,2.19154014183667,0.327904000436345,0.0200787048382358,0.324889866268217,0.0271665795295545,6.06328295548047e-07,1,2561,0.0155466345692786
1,637.904892896313,1053.67263612253,1140.88226193516,1708.49163295815,5661.81592994549,10000,2.58636227403163,0.0711911620167906,0.0843995857569646,0.00189834325900094,0.0207512648385746,19.2837890426774,9.15087748781809e-05,1,5660,0.0162899022971364
1,970.833112717727,1589.97293147201,1700.72471087373,4253.15857649127,7607.34717079248,10000,29.4296702211204,0.706984212615089,0.146312319033044,0.0100207819819865,5889.24232691911,351.445883891794,3.48541559574245e-09,1,4200,0.0166484682040864
1,3.20413317035767,3.91685921330746,5.47925961539594,546.797903996095,5026.60953098015,10000,1747.56726353297,106694.763648752,44.7982215948139,0.0131156556997466,0.00265808657311129,5.59104023362111e-05,0.00300002047870064,1,2000,0.0171043886526399
1,1.33830392331983,1.8482177459573,2.50632004619048,4.00199476691615,4059.40263324151,10000,355.000400343964,0.0700983962027556,3.04686288647137,0.0302724697168534,4.55456511080355e-06,1.32659804994751e-07,0.000208116007430642,1,2000,0.0205043352355773
1,7.92316403415805,16.7417216461757,47.5858297571851,125.368754911868,887.955133624438,10000,3.73043238842069e-05,0.916659863912708,0.164313329485574,117.961867973841,2.0952643041705,1.89829455811841,8.99969995226631e-10,36,36,0.164278150257536
1,123.315266968282,3599.56748298336,5374.05732544906,5499.76802018917,8275.47914979045,10000,0.75478531297666,0.0371497262587704,0.00895486482113582,6.96695233499758,18861.5710262314,600.726858472313,1.69355115918227e-10,1,2000,0.0153646242516799
1,47.9765406535493,758.525509874287,1404.40078392271,1661.65962627485,5932.8887398525,10000,0.739478939671144,0.0371076233888502,0.0208422077558229,0.00352934670929627,0.000188076473003251,73.1238947529878,8.63257664529773e-08,1,5900,0.00961309318377362
1,5.87954770878209,11.8113332504591,779.638500498414,1524.35979115754,6517.9361829823,10000,8.75440928375342,201.980738705446,4.5173834782159,0.769673648421497,0.0682829617747124,8.63614745739791,4.60383324666574e-05,1,6517,0.00199286290558097
1,5.66283920775015,28.2998865677598,832.735742243099,1519.40566492223,5693.99711391621,10000,0.0426471981689266,0.273686564995117,0.0094391881701892,0.00470356533494281,0.000238134855331804,0.02808920592533,2.8257765572058e-11,1,5693,0.000679157241154563
1,1.35888776486442,51.8516765363826,942.548272400578,2000.03568058726,2611.52533017322,10000,5.639352822966,19.3880502325649,0.61374318641563,0.0810138471925634,0.517652638894597,0.000596739479981887,1.35993625128218e-09,1,1999,0.0112344304588734
1,11.5976811898762,13.6817078877736,24.5749720260184,1087.52037894785,7097.31089114542,10000,1626.58832031713,0.269440648547955,39200.0261178067,1.16206338045787,0.0768045601000136,0.524641122893437,7.70093097990374e-10,1,7090,0.0281098960822566
1,1.11079929363619,683.59983116967,889.457227055539,894.833021714893,3588.29358846821,10000,6319.94608367957,7.18255666208541,0.123389278251895,0.00100622418775136,18150.985711744,0.492650680796514,6.49704225571515e-10,1,900,0.0272532958506691
1,3.00668280236417,4.45825690826747,271.185703025074,339.651972550055,7608.13636189119,10000,0.0520758891713397,86.3866282384999,8.70249744348665,0.448391106718894,0.077818802267558,7.65243835012891,2.37259744799374e-08,2,7600,0.015052309348904
1,1.99140793721937,25.019034522308,1812.90994798983,6454.12106101183,6882.10560372528,10000,0.241859054314863,2.36922888363513,0.092355367237971,0.00437281475625162,0.104876003093079,2.15372600443462,8.11192954751639e-07,1,6882,0.00927909224991155
1,1.18695726568795,154.691484969094,2485.17254418935,3978.20178156994,5487.17614942585,10000,1.41329808303347,6.27762943336642,0.131705758520416,0.0792556166418868,209885.373852183,33.8024563071371,1.94329032598068e-06,1,2000,0.0100533800070231
1,1.67111274271669,6.43943364197658,1021.33115796876,1243.09625389999,2880.18115201712,10000,12.2809449702434,5.53570437643635,0.0382768617708948,0.00571522284129795,0.000287225309168495,0.0117310745572834,4.31509617129327e-14,1,2879,0.0158693806254633
1,1.26097347594949,35.985907871188,832.863145401342,1622.32343782647,2633.87505251435,10000,3.26562015819472,54.7528231103193,0.721526605027381,0.433712502993789,0.00421449018628133,2151.55578164069,3.62385846035201e-07,1,2630,0.000289326002452641
1,17.8031990044182,21.8075699163838,788.391959402274,1502.50091212787,5039.44012465081,10000,44.7747039415117,335.824084161444,7.95419509756169,6.12625980194743,0.145682300138111,99.5089520914163,4.04560811590643e-07,1,5039,0.00128657194882495
1,8.75645972374993,13.3017140185011,57.2709162731486,1902.33691304633,6509.74555364353,10000,0.364166689213733,42.3289820405966,0.171114731213894,0.104474310807259,0.00778454834735528,0.447107958505854,6.26176301902971e-08,1,6509,0.00655750099485832
1,257.4824259547,530.996677096475,1319.89941326462,3168.29673756122,6984.72408945012,10000,6.40331883871228,0.170149900291508,4.66266790433956,0.00437356909218049,13.3542206872116,1.54110275393421e-05,6.2201523716584e-09,1,3168,0.0105179373713083
1,1.49667489976259,1833.78435658066,3307.3762381226,5998.78487632679,8916.49690569309,10000,0.904834949229698,3.11509461722682,0.013007293225319,0.169600592019998,0.355859931023746,1.62096347132238,1.55699288624517e-08,1,8910,0.0126414554846131
1,5.00788084094772,26.7194758463717,785.762728847117,1937.19231307178,2343.26074187498,10000,0.43114470077815,7.45509418499282,0.104374342016761,0.0584766739426311,0.00228043675729841,0.117160882356321,6.05044797364889e-08,1,2343,6.78461955603322e-05
1,2.86472689331483,12.3408859355111,38.6216341519652,414.107968569846,533.660771866723,10000,0.00500183576658248,8.41127429295895,0.162610922263742,0.530357058647557,0.00849857852343217,0.417078308258269,5.09697812883444e-06,2,533,0.023371191418161
1,1.29199143217696,12.7308270419446,53.5789570222415,329.955328167902,710.701990631459,10000,0.00767947690925395,2.29985544750869,0.00158817465643305,0.0087828082369261,2.5765311242031e-05,3.64281741394813,5.82391190749204e-09,1,710,0.0177924291594374
1,3.35564447035561,12.5271261112356,1926.04043412999,2881.50465278793,2948.10208063076,10000,0.0570747163374427,0.739780830959713,0.0398201304161735,0.0009630362529617,0.00485980854951309,0.578962252483592,1.38290682800627e-05,1,2948,0.00852769428358228
1,2.23538698698766,19.3358368109428,19.4857658785992,52.1417566790353,127.687044719636,10000,4.63136068080627e-08,0.0183705946783544,565.571901194375,0.386492509887188,1.3100413748061,0.00294261011168307,0.000361427733379933,5,48,0.104823392575994
1,4.3283050980485,21.117445298132,426.506767012985,1635.96491614933,3127.78232508986,10000,0.00207775203056333,0.0156896059996226,0.858595914981011,0.0162490767228905,0.11881460859706,0.496964002507337,4.03516571085062e-08,9,3120,0.143402614133147
1,2.07944409441673,5.1795704552624,5.93031063906216,1064.27921225639,1874.58911244984,10000,156846.695585151,0.0439732077401521,5470859.72852757,0.0539725682288971,0.00849316691623361,0.00072134376832381,3.2825325603735e-05,1,2000,0.0161447449276839
1,5.31421360452113,12.391773029174,1835.40274991575,2269.55792816691,2272.45861829647,10000,0.442761398002345,5.4062595261799,0.252734600768102,0.0146317287421683,0.0234093726486425,6.80045407523335e-06,5.9313419358415e-08,1,2268,0.00492560308562066
1,1.62824795724999,1.77301195953517,8.68246714391869,1987.46379924089,4322.09734103708,10000,0.335930373836306,3.2109397443013,297.977208113343,0.36390542529172,0.00551585301890028,4.87646261291276,2.8859980726633e-07,1,4321,0.00868452350863242
1,5.36537370991855,5.40422348307566,2071.14652461998,2175.93855863976,2414.19070172,10000,0.000302085066753081,88.8632629002506,0.0846628239526864,0.0009517558912874,0.144300120670412,1.75522451611705,1.99889336241843e-08,2,2414,0.0136893242815695
1,16.139241831044,49.3947013371544,131.032496384594,1935.51916352782,5025.29153030298,10000,3.53649500111292,3.4112842276219,0.151923608798082,0.84961403346584,0.0131261807906526,15.0312003851987,6.08589351501701e-06,1,5024,0.00861520250362148
1,14.9191725926831,212.855660480511,453.22465060404,3504.96540858906,5752.9434857809,10000,5.52549320082175e-05,0.195287152998408,0.636536891221804,0.0105156306847415,2.91769617864932,55.1779529660397,1.13297532993182e-10,21,5731,0.157655306838232
1,1.83638297941172,17.1842333346231,64.7338120519306,347.183118012333,5257.05530057111,10000,0.0217218694067974,1.02089366609479,0.00748053376941755,0.0119759947805657,0.000160274477016857,47.119013685931,1.9836600471275e-06,1,2200,0.0101209674708088
1,5.61314385900091,24.886864501401,833.505796038753,1729.22819219597,5938.192464766,10000,2.12274183258741,31.213419858622,0.530223860543309,0.259239200107876,0.00876243244027258,8.24940614727435,0.000109273647272195,1,5937,0.000158672528040599
1,1.00215866925553,158.81579960493,1158.71888911309,1529.56849767129,4440.79534793758,10000,0.0174431013576717,6.01502138199826,0.000291978815068266,1.0508296494661,0.0021373155720651,0.299390287992685,1.39313599199544e-05,1,4440,0.0454478436206335
1,12.0062984999807,13.4461291794911,56.4409978196209,146.68112368068,356.682748933001,10000,0.0329743991544595,298.594141412739,0.00645425043698467,0.096432116816437,0.000265641107053806,1.49097645458221,6.24724178899705e-07,1,357,0.0261956192885471
1,1.04989976843316,2090.71315291045,2258.94373925158,2474.22333288288,7694.73132839441,10000,0.10951815540269,0.632924587608304,0.00118167197623978,4.53064483512259,4.37867456172918,2.83619352615528e-07,6.05434474456747e-05,1,2470,0.012875095749115
1,1.77430431994148,1314.3458975234,1472.64091212746,4855.39679163828,6068.66931496882,10000,0.495865227145292,1.40236076549089,0.00508254226100084,0.00110444961752699,925.517459449858,0.00697264473569842,1.00983399069713e-07,1,4000,0.0147426826410946
1,10.4231394800509,31.9646828200587,151.94188835545,183.456099235092,3778.72613897716,10000,0.0003722552815212,9.09967511327998,0.295184582424578,19.1145356988409,0.256851710122065,0.329729032351299,0.000277859189060899,7,146,0.0426113395282163
1,1.48678845739447,7.53251125704265,2041.34729283241,2977.78201137245,3550.49060783167,10000,0.935465833631723,3081.06119136211,1.11485592453815,0.0153503036041064,12.7233793072716,0.0908162325172328,4.17090631197437e-06,1,2977,0.00860323117676476
1,2.42879434975086,9.8632598942654,1920.83634728457,4591.1424654188,4867.59985024597,10000,14.8466504491716,182.182155720856,11.6340208234997,0.228997522730612,10.4037982600995,106.621617024274,7.48484514936583e-06,1,4867,0.00879561497669317
1,1.00349732199368,86.8277266720096,2937.10563714161,5038.67001893604,7045.64168146515,10000,539.144897004352,220593.685410164,30.8770496221904,329.692738598679,0.192265030582964,171.876971918108,0.000198373588222214,1,2936,0.0432546085415748
1,6.10875440481201,709.927438954875,976.027295163177,1657.03355437367,2787.10699718506,10000,650.561987829312,0.22037383133625,0.036400077931285,0.0295277435273992,0.000557918363790465,11.215235072721,2.31584019015612e-05,1,2789,0.0160314707527227
