2.833889084865153646e-02,1.140518805610259145e-01,2.988508395524664407e-01,2.968644396043357281e-01,1.613182023827240685e-01,1.473345300978048424e-02,2.919405580619629376e-02,5.664823823481968113e-02
0.000000000000000000e+00,1.188583378130916302e-01,3.064544353429794477e-01,2.679282993248122691e-01,1.827771579719480732e-01,1.101099307671795507e-03,5.518855847760006998e-05,1.228254816810191580e-01
5.290169228391149170e-02,1.121992055394395865e-01,2.887913212116391404e-01,2.719504648647373402e-01,1.529298597580323327e-01,1.426631853651567743e-02,1.065901746499832176e-03,1.058952360592245318e-01
4.402965460192433816e-02,1.383607030893263812e-01,2.563648444512307556e-01,2.671339118040503835e-01,1.652871310729313870e-01,2.961715329306324057e-02,1.116733778443270396e-02,8.803926390304073202e-02
2.485863243636911475e-04,1.001201481829040452e-01,3.197907508589598602e-01,2.208759360585302867e-01,1.982865829547953429e-01,7.720992339394408543e-02,8.285966953947777880e-02,6.084026870248940809e-04
4.259934519308374024e-02,8.881367426296146728e-02,2.844813249381744069e-01,2.252658027703710042e-01,1.489491753007902985e-01,6.072891470747529552e-02,6.419019554210347867e-02,8.497156728504022538e-02
3.782981836599276504e-02,1.029855664853141645e-01,2.845107207933427751e-01,2.285622924293560509e-01,1.390857392244871649e-01,6.055782136380824521e-02,7.080448063281044591e-02,7.566356070488831909e-02
5.588338635289141765e-02,8.435124422502400521e-02,3.025197129083655456e-01,2.386224291883336790e-01,1.780279161360355245e-01,2.578707654731538651e-02,2.999193453961119388e-03,1.118090411880733326e-01
1.398302383843154535e-02,1.376034601168648897e-01,2.652825161535706244e-01,2.563014363751012215e-01,1.572344438815863887e-01,6.918046261268284702e-02,7.244686826493618170e-02,2.796778875682636237e-02
4.532026425435730504e-02,1.463387335514542142e-01,2.599015848775977910e-01,2.584757974894367205e-01,1.776195450835535705e-01,2.008649954987648534e-02,1.612499081117574990e-03,9.064507611260620712e-02
4.471999441285161303e-02,8.103473844787900671e-02,2.842335426053416714e-01,2.281437883470765760e-01,1.506158209256713010e-01,5.838702443006611037e-02,6.340537045493881141e-02,8.945972037617495876e-02
0.000000000000000000e+00,1.048341206683209986e-01,3.248766497696722322e-01,2.655166817699750603e-01,1.927592295833274738e-01,1.120133182087041795e-01,0.000000000000000000e+00,0.000000000000000000e+00
4.999090839316507051e-02,1.030093109603023027e-01,3.134323019900385199e-01,2.565990731875076869e-01,1.775623786821420580e-01,9.940602678684430649e-02,0.000000000000000000e+00,0.000000000000000000e+00
5.352601883575967140e-02,1.084222238410373490e-01,2.893897646365690690e-01,2.653678849864943290e-01,1.598723496217937246e-01,1.555604947423917112e-02,1.136664186984923108e-03,1.067290444171219294e-01
2.665610135617421405e-08,9.882856714139681698e-02,3.213314205327437723e-01,2.175535920582237215e-01,1.955499035067702063e-01,7.791862267153998323e-02,8.877695403136785790e-02,4.091340185622719484e-05
4.971762181480939707e-02,1.022516794646509686e-01,2.906402630490675376e-01,2.382466346574160787e-01,1.734579029998339350e-01,3.666666835290362941e-02,9.309267503281188835e-03,9.970996215803713814e-02
5.802823483265891896e-02,9.501722342814906963e-02,2.910624741265099291e-01,2.680632742312664685e-01,1.578491840095631593e-01,1.324200519241290099e-02,7.432989971400545378e-04,1.159943051822995980e-01
0.000000000000000000e+00,9.731880561371676619e-02,3.182999848390941078e-01,2.791550840757979768e-01,1.570682332424961636e-01,1.275962406391966709e-02,7.230258613806994855e-04,1.346752423035945112e-01
2.522593255797320536e-02,1.206988880906400136e-01,3.034614274081438023e-01,2.407527592975612918e-01,1.649904692331078393e-01,8.501760658633968071e-02,9.412640135403717648e-03,5.044027669083038512e-02
5.899032098700061205e-02,9.958228821471901138e-02,3.067151979480540747e-01,2.483473567898518697e-01,1.684580285615557282e-01,1.647273718389809903e-06,4.205901952749016732e-08,1.179051181660808051e-01
4.392900943954824305e-02,8.362280730038651466e-02,2.855523858138269144e-01,2.272268769013381928e-01,1.538029805584328891e-01,5.742072692433917991e-02,6.058556095527003332e-02,8.785965210685786619e-02
4.868772167814005430e-02,1.413613000514627738e-01,2.630643591347316401e-01,2.699048369113399293e-01,1.664672223895758418e-01,1.261492725709086223e-02,5.295712347288912200e-04,9.737006134293002546e-02
3.819153854904437650e-02,1.400756094638221094e-01,2.854452835968540048e-01,2.892262725746009844e-01,1.613777756288321819e-01,9.113536393997217003e-03,2.461995189374849486e-04,7.632378427391162123e-02
5.774563836076720275e-02,9.814428959126496321e-02,2.917575340054524569e-01,2.661667265300006191e-01,1.566820556475727877e-01,1.340750205699738594e-02,7.841221597659859752e-04,1.153121316481785230e-01
4.995269059320710942e-02,1.141300705107976682e-01,2.932248137423616452e-01,2.648807227488882976e-01,1.612684540301385083e-01,1.570613377427879445e-02,1.130601289936294983e-03,9.970651331039176446e-02
2.601860533380003022e-05,9.863888948167688631e-02,3.169387049258548528e-01,2.210703832036613747e-01,2.001066743826675487e-01,8.006046021982846095e-02,8.310668565665237095e-02,5.218352432476082610e-05
2.676375791875823095e-03,1.242788336660867604e-01,3.264539028172300239e-01,2.580278090865326113e-01,2.189778180608505098e-01,5.086354924775442904e-02,1.274948362612507435e-02,5.972227703544861349e-03
0.000000000000000000e+00,1.203754627390622584e-01,2.903008969482063217e-01,2.873850428580687066e-01,1.535627114927809456e-01,9.634884449160961706e-03,3.498678390821279060e-04,1.383911336736385611e-01
1.855502804550044141e-02,1.601735611279379301e-01,2.547901482734972745e-01,2.242614965611419153e-01,2.084368743095298127e-01,6.577878894604341498e-02,3.047590519570056791e-02,3.752819754064865010e-02
0.000000000000000000e+00,1.368711630894891840e-01,3.041223971106681856e-01,2.330537336405321402e-01,1.931758472635132229e-01,5.378217879044300959e-02,7.899468010535407037e-02,0.000000000000000000e+00
5.024584629277530079e-02,9.383218117579310291e-02,2.965397170562916740e-01,2.359435799819383783e-01,1.779333127290589345e-01,3.633311691966312901e-02,8.283548984219801098e-03,1.008886968602597106e-01
1.363675217787749423e-02,1.360281026636659396e-01,2.671394262249512375e-01,2.598136173812329308e-01,1.530637493391541204e-01,7.170100213350293072e-02,7.132416788907745830e-02,2.729318219053758834e-02
3.316444673768228352e-02,1.052067485078935355e-01,2.857018317909713612e-01,2.313706742031197416e-01,1.468302181755817282e-01,6.663854162300057726e-02,6.483626829491870303e-02,6.625127066683196564e-02
2.373875481696238569e-03,9.966875283621252912e-02,3.067714964506955133e-01,2.472079283510866810e-01,1.775537972852013757e-01,7.702169861423902031e-02,8.466391178437387977e-02,4.738539196494970414e-03
5.045988479574006758e-02,1.123153361681575035e-01,2.926546741747292346e-01,2.603549103708646117e-01,1.632558090364007730e-01,1.837357180408097715e-02,1.689449028943746040e-03,1.008963646210829096e-01
5.900982281797206158e-02,1.051258758364414098e-01,2.850896380680105757e-01,2.843404019648650416e-01,1.424725675924900792e-01,5.820771370413677787e-03,9.616106785437063069e-05,1.180447612819527925e-01
4.564745490988140336e-02,7.920975429013506208e-02,2.865214835901985779e-01,2.257558379187969422e-01,1.583155037160148548e-01,5.319872169575289023e-02,5.999114453236831929e-02,9.136009934685188072e-02
5.169248060758546703e-02,1.028866568135429760e-01,2.905266227899349074e-01,2.548027148378043671e-01,1.688818944432291247e-01,2.458425596301533692e-02,3.464549015741219887e-03,1.031608255291466131e-01
1.106209153480847487e-02,1.250233929786870035e-01,2.890313989507801162e-01,2.437886236163236131e-01,1.692003181728635175e-01,5.889629013801907925e-02,8.084815352294053015e-02,2.214973108557775905e-02
1.391054212701610913e-02,1.376400710969959418e-01,2.670878947692884586e-01,2.580651918872325368e-01,1.560883524127306965e-01,6.773362477535629922e-02,7.165847603279580647e-02,2.781584689858436835e-02
1.830530548213845851e-02,1.593538487582159269e-01,2.564499321047312153e-01,2.265400240157594280e-01,2.090469772202004639e-01,4.604760442687527711e-02,4.763920413726194930e-02,3.661710385481710406e-02
4.824407668077018013e-02,7.607553900085249621e-02,2.949729009089546161e-01,2.016466204892045644e-01,1.768405651727136818e-01,6.639143441995748463e-02,3.932648921997927011e-02,9.650237410756790091e-02
5.624223710897079814e-02,1.072858799577846717e-01,2.935629287042063607e-01,2.646735849544241681e-01,1.521327483722076379e-01,1.335715944540629210e-02,8.554228979501078212e-04,1.118900385590500535e-01
1.297995586046462452e-02,1.426537462918288646e-01,2.992956992354210422e-01,2.284209676784136889e-01,1.910948290106253833e-01,8.425880459560164404e-02,1.525709021372095332e-02,2.603890711392385995e-02
4.492347166630543398e-02,1.453908452688330577e-01,2.595272862980907425e-01,2.593026851575150338e-01,1.791644938837700374e-01,2.038972667755541146e-02,1.445221618761551117e-03,8.985626942916885573e-02
9.445934180397861160e-03,1.291109247026458740e-01,2.815962345934631683e-01,2.407917748703229666e-01,1.700021760487069877e-01,7.360457789052909927e-02,7.658114093712925508e-02,1.886723677680477926e-02
5.647088826656172789e-02,8.615856290044794641e-02,2.922617210607026395e-01,2.458455137992756334e-01,1.717972848395400987e-01,2.915882228411661309e-02,5.143320419697878718e-03,1.131638864296573982e-01
1.033557169337086072e-02,1.209064322739591413e-01,2.926557300836419295e-01,2.419761315944640723e-01,1.725474030963420335e-01,6.076293679464647018e-02,8.020504114922469285e-02,2.061075331435089850e-02
5.254388250918143322e-02,9.030586640818495658e-02,2.957358881222674207e-01,2.394176287008850657e-01,1.743683932226088584e-01,3.442406975340802505e-02,7.693989024599856910e-03,1.055102822588644962e-01
3.985071692457857473e-02,9.118486747182405483e-02,2.856020423052624824e-01,2.287546938425144283e-01,1.463410683265567169e-01,6.358148956845992295e-02,6.495642122163482191e-02,7.972870033916903965e-02
1.687608239192457324e-02,1.672801982203326598e-01,3.107888800759135983e-01,2.764463118496707228e-01,1.917664425384582039e-01,2.823606739808461660e-03,2.300338280956269667e-04,3.378844435579617111e-02
1.012233381378668286e-02,1.193616088464373309e-01,2.923047865452979566e-01,2.424223869348418603e-01,1.737436991430470201e-01,6.131118542237729702e-02,8.042662468896168149e-02,2.030737460525032512e-02
4.627442180518934189e-02,1.446514742753917671e-01,2.544838818456001683e-01,2.748345147891546048e-01,1.368460925727935651e-01,4.395226552094635974e-03,4.631706941920769871e-02,9.219731874056809329e-02
1.854075014316349662e-02,1.612876929059972597e-01,2.587049921878103453e-01,2.270773392214781861e-01,2.071606469118445759e-01,4.367774193150070206e-02,4.618329394115511938e-02,3.736754275705019696e-02
6.229679640309445515e-02,6.556800465294757019e-02,3.120559643915033488e-01,2.601227229914783723e-01,3.851903846380116264e-02,1.170778307316397704e-01,2.060992215635740199e-02,1.237497202091778353e-01
4.414692789976744076e-04,1.007639547504363964e-01,3.196494066123750089e-01,2.217532532806313905e-01,1.989270622284866064e-01,7.698675503386395724e-02,7.959457510530565383e-02,1.883523709903290027e-03
4.796783484465651920e-02,1.260494448320370886e-01,2.997763613989138931e-01,2.533281767998034062e-01,1.767517080912902605e-01,1.772766117464596970e-04,2.263173618145099204e-05,9.592656568537093198e-02
4.735678065367251999e-02,7.796504330661194193e-02,2.947214842097565790e-01,1.998086615599028448e-01,1.703481860538693382e-01,6.089608241555951457e-02,5.414533494093061450e-02,9.475842685969662615e-02
1.000814048959764412e-02,1.186308149522900673e-01,2.925847996925537986e-01,2.408069733278864477e-01,1.686343483634876184e-01,7.103121483853637452e-02,7.827287396473335546e-02,2.003083437091457419e-02
5.143670268025111320e-02,1.273920191171112604e-01,2.788968174057767646e-01,2.887040175003124376e-01,1.450887073551204720e-01,5.420007919316305496e-03,7.311446072747909513e-05,1.029886135613842790e-01
4.790679224432272537e-02,8.999698367077108019e-02,2.873954265269928476e-01,2.361093132682214879e-01,1.531214594726875433e-01,7.735471352906486686e-02,1.227121313457077596e-02,9.584409815336872307e-02
1.479150132802529299e-02,1.482554594392516412e-01,2.874945336408518681e-01,2.656342324082743289e-01,1.730473751104049385e-01,8.119539948484968961e-02,3.392332553938926215e-06,2.957810625578823766e-02
4.581880845113588813e-02,1.450679143404913773e-01,2.583358917416692102e-01,2.591947544876884724e-01,1.785289629205014938e-01,1.981919563643676913e-02,1.633471459914460737e-03,9.160100096216239329e-02
5.251539669970938656e-02,1.021535862178404169e-01,2.918946432065954721e-01,2.426318664994813190e-01,1.689711506665593221e-01,3.054591734794157715e-02,6.121058912419286360e-03,1.051663804494533255e-01
2.864435240585284578e-02,1.425797890303482918e-01,3.129783359363387252e-01,2.679728481307183663e-01,1.905247965692843659e-01,1.368363952133905781e-09,8.098134655645818563e-09,5.729986846095897618e-02
4.332582220298325515e-02,8.451525747429362856e-02,2.829587868217726121e-01,2.296241988517628285e-01,1.503923284189533915e-01,5.779082066502461840e-02,6.477725620506769033e-02,8.661552936014203785e-02
1.201087359960225157e-02,1.356039232796378835e-01,3.074952901776716874e-01,2.587326902080214763e-01,1.739751968660710191e-01,8.665503023755218026e-02,2.552699563144344638e-02,0.000000000000000000e+00
5.997955902537941211e-03,1.222784298000240133e-01,2.932995251722105845e-01,2.847037646708037162e-01,1.726659519892642936e-01,1.030525491238508257e-01,5.999028732650798536e-03,1.200279460865784874e-02
4.321303886138156553e-02,9.896432232057833511e-02,2.909275236219878713e-01,2.319891442403441972e-01,1.468372970887623641e-01,8.470144077973247587e-02,1.696371296067977069e-02,8.640352012653348956e-02
0.000000000000000000e+00,1.330621184944376922e-01,2.846039284748560494e-01,2.582795513859750258e-01,1.887994415773823209e-01,2.752294918546439872e-02,1.191402641120980132e-03,1.065406082407636262e-01
1.030887833215802206e-02,1.209692519528741544e-01,2.927327987402766896e-01,2.335323403920580021e-01,1.781094593571465323e-01,6.443568517446819632e-02,7.929988069544327556e-02,2.061170535557498712e-02
4.629470995092070662e-02,1.424043806628175479e-01,2.664891243361489082e-01,2.698576224641063281e-01,1.707158128734941605e-01,1.127287516020735077e-02,2.505286414933735281e-04,9.271494591081158587e-02
3.785696003085781830e-02,9.812104313108642450e-02,2.853185002131132797e-01,2.256597360171160582e-01,1.556785712816731726e-01,5.731707155782491542e-02,6.421057025592850909e-02,7.583754751240000258e-02
2.844536602967368683e-02,1.662343792849678981e-01,2.526826112664822821e-01,2.269682223408596156e-01,1.988264873848351044e-01,5.217304331053868038e-02,1.789944435477158063e-02,5.677044602787134631e-02
0.000000000000000000e+00,0.000000000000000000e+00,3.062142002113162897e-01,2.591734145188502869e-01,2.127269706975843944e-01,6.471674726998319360e-02,1.001808816340543293e-02,1.471505791388604267e-01
4.502384183800079570e-02,1.463873514590504910e-01,2.584748717096145842e-01,2.570861193237430897e-01,1.798678849106803979e-01,2.143880409136212153e-02,1.800435354854140616e-03,8.992069131269433968e-02
5.237703164374105796e-02,8.001692960419713729e-02,2.953120890483064698e-01,2.372028642896714112e-01,1.568595157026592690e-01,7.064047484979017744e-02,2.577795959969969748e-03,1.050132989016644564e-01
0.000000000000000000e+00,1.473870931888343894e-01,2.747807573524618241e-01,2.295573326485548238e-01,1.946225459392391111e-01,4.483442899158082695e-02,9.683904390184133390e-03,9.913393748914484105e-02
1.375912165744031489e-02,1.366848522623462792e-01,2.668825267552669689e-01,2.589193591788725990e-01,1.562508696104387418e-01,6.557564243539834581e-02,7.440305795826233914e-02,2.752457014197443042e-02
5.756290779275457375e-02,1.093073052009061186e-01,2.836848837847785187e-01,2.831585948899524308e-01,1.431623004760438078e-01,7.578781065668270880e-03,2.139808172681452025e-04,1.153312459726280464e-01
5.114618101508307257e-02,5.656434864803867868e-02,2.876940098705821347e-01,2.281457813944698931e-01,1.502510088229104812e-01,6.050265700567514920e-02,6.346477107670836504e-02,1.022312421665321214e-01
1.388921457821057186e-02,1.372400865480592480e-01,2.660136630225560794e-01,2.573933012804652254e-01,1.545893057000413129e-01,6.651916476385513755e-02,7.658199874556283204e-02,2.777326536124955988e-02
9.401803075516244543e-03,1.230986590424158755e-01,3.058935729974629480e-01,2.271933942097956183e-01,1.962159607106770953e-01,7.420707212353305771e-02,4.514409137043549208e-02,1.884544647016359736e-02
5.824464204794811001e-02,9.718032444810464909e-02,2.954395395970493832e-01,2.633106015698229441e-01,1.545356712662503684e-01,1.378264460850094596e-02,8.810487627105070005e-04,1.166255276996130963e-01
